876 456 -20.4913 -19.1288 -120.3391
831 456 -15.4913 -19.1288 -120.3391
784 456 -10.4913 -19.1288 -120.3391
736 454 -5.4913 -19.1288 -120.3391
691 456 -0.4913 -19.1288 -120.3391
644 454 4.5087 -19.1288 -120.3391
596 456 9.5087 -19.1288 -120.3391
1016 504 -35.4913 -14.1288 -120.3391
966 504 -30.4913 -14.1288 -120.3391
921 501 -25.4913 -14.1288 -120.3391
876 501 -20.4913 -14.1288 -120.3391
831 501 -15.4913 -14.1288 -120.3391
781 499 -10.4913 -14.1288 -120.3391
736 504 -5.4913 -14.1288 -120.3391
691 499 -0.4913 -14.1288 -120.3391
646 501 4.5087 -14.1288 -120.3391
596 501 9.5087 -14.1288 -120.3391
1016 551 -35.4913 -9.1288 -120.3391
971 546 -30.4913 -9.1288 -120.3391
921 546 -25.4913 -9.1288 -120.3391
876 551 -20.4913 -9.1288 -120.3391
831 551 -15.4913 -9.1288 -120.3391
786 551 -10.4913 -9.1288 -120.3391
734 546 -5.4913 -9.1288 -120.3391
691 546 -0.4913 -9.1288 -120.3391
641 551 4.5087 -9.1288 -120.3391
594 549 9.5087 -9.1288 -120.3391
1020 594 -35.4913 -4.1288 -120.3391
969 594 -30.4913 -4.1288 -120.3391
921 596 -25.4913 -4.1288 -120.3391
876 596 -20.4913 -4.1288 -120.3391
826 596 -15.4913 -4.1288 -120.3391
786 594 -10.4913 -4.1288 -120.3391
736 596 -5.4913 -4.1288 -120.3391
691 596 -0.4913 -4.1288 -120.3391
646 596 4.5087 -4.1288 -120.3391
596 596 9.5087 -4.1288 -120.3391
1014 641 -35.4913 0.8712 -120.3391
971 641 -30.4913 0.8712 -120.3391
924 641 -25.4913 0.8712 -120.3391
876 646 -20.4913 0.8712 -120.3391
829 641 -15.4913 0.8712 -120.3391
781 644 -10.4913 0.8712 -120.3391
734 641 -5.4913 0.8712 -120.3391
686 641 -0.4913 0.8712 -120.3391
641 641 4.5087 0.8712 -120.3391
594 641 9.5087 0.8712 -120.3391
1016 691 -35.4913 5.8712 -120.3391
971 686 -30.4913 5.8712 -120.3391
926 686 -25.4913 5.8712 -120.3391
876 686 -20.4913 5.8712 -120.3391
831 691 -15.4913 5.8712 -120.3391
781 689 -10.4913 5.8712 -120.3391
736 686 -5.4913 5.8712 -120.3391
691 686 -0.4913 5.8712 -120.3391
646 689 4.5087 5.8712 -120.3391
596 686 9.5087 5.8712 -120.3391
1014 736 -35.4913 10.8712 -120.3391
966 736 -30.4913 10.8712 -120.3391
926 734 -25.4913 10.8712 -120.3391
874 731 -20.4913 10.8712 -120.3391
831 736 -15.4913 10.8712 -120.3391
779 734 -10.4913 10.8712 -120.3391
736 736 -5.4913 10.8712 -120.3391
689 731 -0.4913 10.8712 -120.3391
641 731 4.5087 10.8712 -120.3391
599 731 9.5087 10.8712 -120.3391
1011 321 -35.4913 -34.1288 -115.3391
966 321 -30.4913 -34.1288 -115.3391
919 321 -25.4913 -34.1288 -115.3391
871 321 -20.4913 -34.1288 -115.3391
826 316 -15.4913 -34.1288 -115.3391
781 321 -10.4913 -34.1288 -115.3391
731 321 -5.4913 -34.1288 -115.3391
691 321 -0.4913 -34.1288 -115.3391
641 321 4.5087 -34.1288 -115.3391
601 321 9.5087 -34.1288 -115.3391
1009 366 -35.4913 -29.1288 -115.3391
964 366 -30.4913 -29.1288 -115.3391
916 364 -25.4913 -29.1288 -115.3391
869 366 -20.4913 -29.1288 -115.3391
824 366 -15.4913 -29.1288 -115.3391
781 366 -10.4913 -29.1288 -115.3391
734 366 -5.4913 -29.1288 -115.3391
686 366 -0.4913 -29.1288 -115.3391
646 366 4.5087 -29.1288 -115.3391
601 366 9.5087 -29.1288 -115.3391
1006 411 -35.4913 -24.1288 -115.3391
961 411 -30.4913 -24.1288 -115.3391
916 411 -25.4913 -24.1288 -115.3391
871 411 -20.4913 -24.1288 -115.3391
824 411 -15.4913 -24.1288 -115.3391
779 411 -10.4913 -24.1288 -115.3391
736 411 -5.4913 -24.1288 -115.3391
691 411 -0.4913 -24.1288 -115.3391
646 411 4.5087 -24.1288 -115.3391
601 411 9.5087 -24.1288 -115.3391
1006 456 -35.4913 -19.1288 -115.3391
966 456 -30.4913 -19.1288 -115.3391
921 456 -25.4913 -19.1288 -115.3391
871 456 -20.4913 -19.1288 -115.3391
826 456 -15.4913 -19.1288 -115.3391
779 456 -10.4913 -19.1288 -115.3391
736 456 -5.4913 -19.1288 -115.3391
691 456 -0.4913 -19.1288 -115.3391
641 459 4.5087 -19.1288 -115.3391
596 456 9.5087 -19.1288 -115.3391
1011 501 -35.4913 -14.1288 -115.3391
961 501 -30.4913 -14.1288 -115.3391
916 501 -25.4913 -14.1288 -115.3391
869 501 -20.4913 -14.1288 -115.3391
824 501 -15.4913 -14.1288 -115.3391
784 501 -10.4913 -14.1288 -115.3391
736 504 -5.4913 -14.1288 -115.3391
691 501 -0.4913 -14.1288 -115.3391
641 504 4.5087 -14.1288 -115.3391
601 501 9.5087 -14.1288 -115.3391
1006 549 -35.4913 -9.1288 -115.3391
961 546 -30.4913 -9.1288 -115.3391
916 546 -25.4913 -9.1288 -115.3391
869 546 -20.4913 -9.1288 -115.3391
826 546 -15.4913 -9.1288 -115.3391
781 546 -10.4913 -9.1288 -115.3391
736 546 -5.4913 -9.1288 -115.3391
691 546 -0.4913 -9.1288 -115.3391
646 546 4.5087 -9.1288 -115.3391
599 546 9.5087 -9.1288 -115.3391
1009 596 -35.4913 -4.1288 -115.3391
966 594 -30.4913 -4.1288 -115.3391
921 591 -25.4913 -4.1288 -115.3391
871 591 -20.4913 -4.1288 -115.3391
824 591 -15.4913 -4.1288 -115.3391
781 594 -10.4913 -4.1288 -115.3391
736 591 -5.4913 -4.1288 -115.3391
691 591 -0.4913 -4.1288 -115.3391
646 591 4.5087 -4.1288 -115.3391
596 591 9.5087 -4.1288 -115.3391
1006 636 -35.4913 0.8712 -115.3391
961 636 -30.4913 0.8712 -115.3391
916 636 -25.4913 0.8712 -115.3391
871 641 -20.4913 0.8712 -115.3391
824 639 -15.4913 0.8712 -115.3391
781 636 -10.4913 0.8712 -115.3391
736 641 -5.4913 0.8712 -115.3391
691 639 -0.4913 0.8712 -115.3391
646 639 4.5087 0.8712 -115.3391
601 639 9.5087 0.8712 -115.3391
1009 686 -35.4913 5.8712 -115.3391
961 681 -30.4913 5.8712 -115.3391
916 686 -25.4913 5.8712 -115.3391
871 686 -20.4913 5.8712 -115.3391
826 686 -15.4913 5.8712 -115.3391
781 681 -10.4913 5.8712 -115.3391
736 681 -5.4913 5.8712 -115.3391
686 684 -0.4913 5.8712 -115.3391
646 681 4.5087 5.8712 -115.3391
596 681 9.5087 5.8712 -115.3391
1011 731 -35.4913 10.8712 -115.3391
966 729 -30.4913 10.8712 -115.3391
914 729 -25.4913 10.8712 -115.3391
871 731 -20.4913 10.8712 -115.3391
826 726 -15.4913 10.8712 -115.3391
781 726 -10.4913 10.8712 -115.3391
736 729 -5.4913 10.8712 -115.3391
691 731 -0.4913 10.8712 -115.3391
646 729 4.5087 10.8712 -115.3391
596 731 9.5087 10.8712 -115.3391
1001 326 -35.4913 -34.1288 -110.3391
961 321 -30.4913 -34.1288 -110.3391
911 324 -25.4913 -34.1288 -110.3391
869 321 -20.4913 -34.1288 -110.3391
824 321 -15.4913 -34.1288 -110.3391
776 321 -10.4913 -34.1288 -110.3391
734 321 -5.4913 -34.1288 -110.3391
691 321 -0.4913 -34.1288 -110.3391
644 321 4.5087 -34.1288 -110.3391
601 324 9.5087 -34.1288 -110.3391
999 366 -35.4913 -29.1288 -110.3391
956 369 -30.4913 -29.1288 -110.3391
909 366 -25.4913 -29.1288 -110.3391
869 366 -20.4913 -29.1288 -110.3391
824 366 -15.4913 -29.1288 -110.3391
776 366 -10.4913 -29.1288 -110.3391
731 366 -5.4913 -29.1288 -110.3391
689 366 -0.4913 -29.1288 -110.3391
646 366 4.5087 -29.1288 -110.3391
601 371 9.5087 -29.1288 -110.3391
1001 414 -35.4913 -24.1288 -110.3391
954 411 -30.4913 -24.1288 -110.3391
911 411 -25.4913 -24.1288 -110.3391
866 411 -20.4913 -24.1288 -110.3391
821 411 -15.4913 -24.1288 -110.3391
776 414 -10.4913 -24.1288 -110.3391
734 411 -5.4913 -24.1288 -110.3391
689 411 -0.4913 -24.1288 -110.3391
641 411 4.5087 -24.1288 -110.3391
601 411 9.5087 -24.1288 -110.3391
1001 461 -35.4913 -19.1288 -110.3391
961 456 -30.4913 -19.1288 -110.3391
911 456 -25.4913 -19.1288 -110.3391
866 456 -20.4913 -19.1288 -110.3391
821 456 -15.4913 -19.1288 -110.3391
781 456 -10.4913 -19.1288 -110.3391
731 456 -5.4913 -19.1288 -110.3391
689 456 -0.4913 -19.1288 -110.3391
644 456 4.5087 -19.1288 -110.3391
601 456 9.5087 -19.1288 -110.3391
1001 501 -35.4913 -14.1288 -110.3391
956 501 -30.4913 -14.1288 -110.3391
911 501 -25.4913 -14.1288 -110.3391
866 501 -20.4913 -14.1288 -110.3391
821 501 -15.4913 -14.1288 -110.3391
776 501 -10.4913 -14.1288 -110.3391
736 501 -5.4913 -14.1288 -110.3391
691 501 -0.4913 -14.1288 -110.3391
641 501 4.5087 -14.1288 -110.3391
599 501 9.5087 -14.1288 -110.3391
1001 546 -35.4913 -9.1288 -110.3391
956 546 -30.4913 -9.1288 -110.3391
911 546 -25.4913 -9.1288 -110.3391
866 546 -20.4913 -9.1288 -110.3391
821 546 -15.4913 -9.1288 -110.3391
776 546 -10.4913 -9.1288 -110.3391
736 546 -5.4913 -9.1288 -110.3391
686 546 -0.4913 -9.1288 -110.3391
646 544 4.5087 -9.1288 -110.3391
596 546 9.5087 -9.1288 -110.3391
1001 591 -35.4913 -4.1288 -110.3391
956 591 -30.4913 -4.1288 -110.3391
916 591 -25.4913 -4.1288 -110.3391
866 591 -20.4913 -4.1288 -110.3391
821 586 -15.4913 -4.1288 -110.3391
776 591 -10.4913 -4.1288 -110.3391
731 591 -5.4913 -4.1288 -110.3391
686 591 -0.4913 -4.1288 -110.3391
646 591 4.5087 -4.1288 -110.3391
599 589 9.5087 -4.1288 -110.3391
1001 631 -35.4913 0.8712 -110.3391
956 636 -30.4913 0.8712 -110.3391
911 636 -25.4913 0.8712 -110.3391
866 636 -20.4913 0.8712 -110.3391
821 636 -15.4913 0.8712 -110.3391
776 631 -10.4913 0.8712 -110.3391
734 636 -5.4913 0.8712 -110.3391
689 636 -0.4913 0.8712 -110.3391
641 634 4.5087 0.8712 -110.3391
599 636 9.5087 0.8712 -110.3391
1001 681 -35.4913 5.8712 -110.3391
956 676 -30.4913 5.8712 -110.3391
911 679 -25.4913 5.8712 -110.3391
866 681 -20.4913 5.8712 -110.3391
821 681 -15.4913 5.8712 -110.3391
776 681 -10.4913 5.8712 -110.3391
734 681 -5.4913 5.8712 -110.3391
689 681 -0.4913 5.8712 -110.3391
646 681 4.5087 5.8712 -110.3391
596 681 9.5087 5.8712 -110.3391
1001 721 -35.4913 10.8712 -110.3391
956 721 -30.4913 10.8712 -110.3391
911 726 -25.4913 10.8712 -110.3391
866 721 -20.4913 10.8712 -110.3391
821 721 -15.4913 10.8712 -110.3391
776 724 -10.4913 10.8712 -110.3391
731 726 -5.4913 10.8712 -110.3391
686 721 -0.4913 10.8712 -110.3391
646 724 4.5087 10.8712 -110.3391
601 721 9.5087 10.8712 -110.3391
996 326 -35.4913 -34.1288 -105.3391
951 326 -30.4913 -34.1288 -105.3391
906 326 -25.4913 -34.1288 -105.3391
864 326 -20.4913 -34.1288 -105.3391
821 324 -15.4913 -34.1288 -105.3391
776 321 -10.4913 -34.1288 -105.3391
731 326 -5.4913 -34.1288 -105.3391
686 326 -0.4913 -34.1288 -105.3391
646 326 4.5087 -34.1288 -105.3391
601 326 9.5087 -34.1288 -105.3391
996 369 -35.4913 -29.1288 -105.3391
951 371 -30.4913 -29.1288 -105.3391
906 371 -25.4913 -29.1288 -105.3391
864 369 -20.4913 -29.1288 -105.3391
821 366 -15.4913 -29.1288 -105.3391
776 369 -10.4913 -29.1288 -105.3391
734 366 -5.4913 -29.1288 -105.3391
686 366 -0.4913 -29.1288 -105.3391
646 366 4.5087 -29.1288 -105.3391
601 369 9.5087 -29.1288 -105.3391
996 414 -35.4913 -24.1288 -105.3391
951 416 -30.4913 -24.1288 -105.3391
906 411 -25.4913 -24.1288 -105.3391
861 411 -20.4913 -24.1288 -105.3391
819 416 -15.4913 -24.1288 -105.3391
774 411 -10.4913 -24.1288 -105.3391
731 411 -5.4913 -24.1288 -105.3391
686 411 -0.4913 -24.1288 -105.3391
644 411 4.5087 -24.1288 -105.3391
601 411 9.5087 -24.1288 -105.3391
996 456 -35.4913 -19.1288 -105.3391
951 456 -30.4913 -19.1288 -105.3391
906 454 -25.4913 -19.1288 -105.3391
861 456 -20.4913 -19.1288 -105.3391
821 456 -15.4913 -19.1288 -105.3391
776 456 -10.4913 -19.1288 -105.3391
731 456 -5.4913 -19.1288 -105.3391
686 456 -0.4913 -19.1288 -105.3391
646 456 4.5087 -19.1288 -105.3391
601 456 9.5087 -19.1288 -105.3391
996 499 -35.4913 -14.1288 -105.3391
951 499 -30.4913 -14.1288 -105.3391
906 501 -25.4913 -14.1288 -105.3391
861 501 -20.4913 -14.1288 -105.3391
821 501 -15.4913 -14.1288 -105.3391
776 501 -10.4913 -14.1288 -105.3391
731 501 -5.4913 -14.1288 -105.3391
689 499 -0.4913 -14.1288 -105.3391
641 501 4.5087 -14.1288 -105.3391
601 501 9.5087 -14.1288 -105.3391
996 544 -35.4913 -9.1288 -105.3391
949 541 -30.4913 -9.1288 -105.3391
906 546 -25.4913 -9.1288 -105.3391
861 541 -20.4913 -9.1288 -105.3391
821 541 -15.4913 -9.1288 -105.3391
776 544 -10.4913 -9.1288 -105.3391
731 546 -5.4913 -9.1288 -105.3391
691 546 -0.4913 -9.1288 -105.3391
644 546 4.5087 -9.1288 -105.3391
601 541 9.5087 -9.1288 -105.3391
996 589 -35.4913 -4.1288 -105.3391
951 589 -30.4913 -4.1288 -105.3391
906 591 -25.4913 -4.1288 -105.3391
861 586 -20.4913 -4.1288 -105.3391
819 591 -15.4913 -4.1288 -105.3391
774 586 -10.4913 -4.1288 -105.3391
734 586 -5.4913 -4.1288 -105.3391
686 586 -0.4913 -4.1288 -105.3391
646 586 4.5087 -4.1288 -105.3391
601 589 9.5087 -4.1288 -105.3391
996 631 -35.4913 0.8712 -105.3391
951 631 -30.4913 0.8712 -105.3391
909 631 -25.4913 0.8712 -105.3391
864 631 -20.4913 0.8712 -105.3391
821 634 -15.4913 0.8712 -105.3391
776 631 -10.4913 0.8712 -105.3391
731 631 -5.4913 0.8712 -105.3391
686 631 -0.4913 0.8712 -105.3391
646 631 4.5087 0.8712 -105.3391
599 631 9.5087 0.8712 -105.3391
996 676 -35.4913 5.8712 -105.3391
949 671 -30.4913 5.8712 -105.3391
906 676 -25.4913 5.8712 -105.3391
866 676 -20.4913 5.8712 -105.3391
819 676 -15.4913 5.8712 -105.3391
776 679 -10.4913 5.8712 -105.3391
731 676 -5.4913 5.8712 -105.3391
686 671 -0.4913 5.8712 -105.3391
646 676 4.5087 5.8712 -105.3391
601 676 9.5087 5.8712 -105.3391
996 716 -35.4913 10.8712 -105.3391
951 716 -30.4913 10.8712 -105.3391
909 716 -25.4913 10.8712 -105.3391
861 721 -20.4913 10.8712 -105.3391
821 721 -15.4913 10.8712 -105.3391
776 719 -10.4913 10.8712 -105.3391
731 719 -5.4913 10.8712 -105.3391
686 721 -0.4913 10.8712 -105.3391
641 721 4.5087 10.8712 -105.3391
601 719 9.5087 10.8712 -105.3391
986 326 -35.4913 -34.1288 -100.3391
946 331 -30.4913 -34.1288 -100.3391
901 326 -25.4913 -34.1288 -100.3391
861 326 -20.4913 -34.1288 -100.3391
817 326 -15.4913 -34.1288 -100.3391
776 329 -10.4913 -34.1288 -100.3391
731 326 -5.4913 -34.1288 -100.3391
686 326 -0.4913 -34.1288 -100.3391
646 326 4.5087 -34.1288 -100.3391
601 326 9.5087 -34.1288 -100.3391
989 371 -35.4913 -29.1288 -100.3391
946 371 -30.4913 -29.1288 -100.3391
901 371 -25.4913 -29.1288 -100.3391
861 371 -20.4913 -29.1288 -100.3391
816 371 -15.4913 -29.1288 -100.3391
774 371 -10.4913 -29.1288 -100.3391
731 371 -5.4913 -29.1288 -100.3391
689 371 -0.4913 -29.1288 -100.3391
646 374 4.5087 -29.1288 -100.3391
601 371 9.5087 -29.1288 -100.3391
991 416 -35.4913 -24.1288 -100.3391
946 411 -30.4913 -24.1288 -100.3391
904 414 -25.4913 -24.1288 -100.3391
861 414 -20.4913 -24.1288 -100.3391
816 416 -15.4913 -24.1288 -100.3391
776 416 -10.4913 -24.1288 -100.3391
731 411 -5.4913 -24.1288 -100.3391
686 411 -0.4913 -24.1288 -100.3391
646 411 4.5087 -24.1288 -100.3391
601 416 9.5087 -24.1288 -100.3391
991 456 -35.4913 -19.1288 -100.3391
944 456 -30.4913 -19.1288 -100.3391
904 456 -25.4913 -19.1288 -100.3391
865 456 -20.4913 -19.1288 -100.3391
816 456 -15.4913 -19.1288 -100.3391
771 456 -10.4913 -19.1288 -100.3391
731 459 -5.4913 -19.1288 -100.3391
686 456 -0.4913 -19.1288 -100.3391
646 456 4.5087 -19.1288 -100.3391
601 456 9.5087 -19.1288 -100.3391
986 501 -35.4913 -14.1288 -100.3391
946 499 -30.4913 -14.1288 -100.3391
904 501 -25.4913 -14.1288 -100.3391
861 501 -20.4913 -14.1288 -100.3391
816 499 -15.4913 -14.1288 -100.3391
776 501 -10.4913 -14.1288 -100.3391
729 501 -5.4913 -14.1288 -100.3391
686 499 -0.4913 -14.1288 -100.3391
646 501 4.5087 -14.1288 -100.3391
601 501 9.5087 -14.1288 -100.3391
991 541 -35.4913 -9.1288 -100.3391
946 541 -30.4913 -9.1288 -100.3391
901 544 -25.4913 -9.1288 -100.3391
856 544 -20.4913 -9.1288 -100.3391
816 541 -15.4913 -9.1288 -100.3391
776 541 -10.4913 -9.1288 -100.3391
731 544 -5.4913 -9.1288 -100.3391
686 541 -0.4913 -9.1288 -100.3391
644 546 4.5087 -9.1288 -100.3391
601 541 9.5087 -9.1288 -100.3391
991 586 -35.4913 -4.1288 -100.3391
946 586 -30.4913 -4.1288 -100.3391
901 586 -25.4913 -4.1288 -100.3391
861 584 -20.4913 -4.1288 -100.3391
816 586 -15.4913 -4.1288 -100.3391
771 586 -10.4913 -4.1288 -100.3391
731 586 -5.4913 -4.1288 -100.3391
686 586 -0.4913 -4.1288 -100.3391
641 586 4.5087 -4.1288 -100.3391
601 586 9.5087 -4.1288 -100.3391
989 629 -35.4913 0.8712 -100.3391
946 629 -30.4913 0.8712 -100.3391
901 631 -25.4913 0.8712 -100.3391
865 626 -20.4913 0.8712 -100.3391
816 626 -15.4913 0.8712 -100.3391
774 626 -10.4913 0.8712 -100.3391
731 626 -5.4913 0.8712 -100.3391
686 629 -0.4913 0.8712 -100.3391
644 626 4.5087 0.8712 -100.3391
601 629 9.5087 0.8712 -100.3391
989 671 -35.4913 5.8712 -100.3391
946 671 -30.4913 5.8712 -100.3391
901 671 -25.4913 5.8712 -100.3391
861 671 -20.4913 5.8712 -100.3391
816 671 -15.4913 5.8712 -100.3391
771 671 -10.4913 5.8712 -100.3391
731 671 -5.4913 5.8712 -100.3391
686 671 -0.4913 5.8712 -100.3391
644 671 4.5087 5.8712 -100.3391
601 671 9.5087 5.8712 -100.3391
986 716 -35.4913 10.8712 -100.3391
946 714 -30.4913 10.8712 -100.3391
901 711 -25.4913 10.8712 -100.3391
861 711 -20.4913 10.8712 -100.3391
816 716 -15.4913 10.8712 -100.3391
771 711 -10.4913 10.8712 -100.3391
731 714 -5.4913 10.8712 -100.3391
686 716 -0.4913 10.8712 -100.3391
646 716 4.5087 10.8712 -100.3391
601 714 9.5087 10.8712 -100.3391
981 331 -35.4913 -34.1288 -95.3391
941 331 -30.4913 -34.1288 -95.3391
896 329 -25.4913 -34.1288 -95.3391
856 331 -20.4913 -34.1288 -95.3391
811 331 -15.4913 -34.1288 -95.3391
771 331 -10.4913 -34.1288 -95.3391
731 331 -5.4913 -34.1288 -95.3391
692 331 -0.4913 -34.1288 -95.3391
646 331 4.5087 -34.1288 -95.3391
601 331 9.5087 -34.1288 -95.3391
984 371 -35.4913 -29.1288 -95.3391
941 371 -30.4913 -29.1288 -95.3391
901 371 -25.4913 -29.1288 -95.3391
856 371 -20.4913 -29.1288 -95.3391
816 371 -15.4913 -29.1288 -95.3391
771 374 -10.4913 -29.1288 -95.3391
731 371 -5.4913 -29.1288 -95.3391
686 371 -0.4913 -29.1288 -95.3391
646 371 4.5087 -29.1288 -95.3391
601 371 9.5087 -29.1288 -95.3391
981 416 -35.4913 -24.1288 -95.3391
944 416 -30.4913 -24.1288 -95.3391
901 416 -25.4913 -24.1288 -95.3391
856 416 -20.4913 -24.1288 -95.3391
811 416 -15.4913 -24.1288 -95.3391
771 411 -10.4913 -24.1288 -95.3391
731 416 -5.4913 -24.1288 -95.3391
689 416 -0.4913 -24.1288 -95.3391
646 411 4.5087 -24.1288 -95.3391
601 411 9.5087 -24.1288 -95.3391
981 456 -35.4913 -19.1288 -95.3391
941 456 -30.4913 -19.1288 -95.3391
896 456 -25.4913 -19.1288 -95.3391
856 456 -20.4913 -19.1288 -95.3391
814 456 -15.4913 -19.1288 -95.3391
771 456 -10.4913 -19.1288 -95.3391
726 456 -5.4913 -19.1288 -95.3391
686 456 -0.4913 -19.1288 -95.3391
646 456 4.5087 -19.1288 -95.3391
601 456 9.5087 -19.1288 -95.3391
981 499 -35.4913 -14.1288 -95.3391
944 496 -30.4913 -14.1288 -95.3391
901 496 -25.4913 -14.1288 -95.3391
856 501 -20.4913 -14.1288 -95.3391
814 501 -15.4913 -14.1288 -95.3391
771 496 -10.4913 -14.1288 -95.3391
729 496 -5.4913 -14.1288 -95.3391
686 496 -0.4913 -14.1288 -95.3391
