1 961.432 863.785 150.2375 -12.4968 -115.3391
2 924.703 864.131 155.2375 -12.4968 -115.3391
3 887.433 864.964 160.2375 -12.4968 -115.3391
4 849.81 865.268 165.2375 -12.4968 -115.3391
5 812.751 865.415 170.2375 -12.4968 -115.3391
6 775.749 865.794 175.2375 -12.4968 -115.3391
7 738.477 866.181 180.2375 -12.4968 -115.3391
8 701.288 867.106 185.2375 -12.4968 -115.3391
9 663.803 867.218 190.2375 -12.4968 -115.3391
10 626.918 867 195.2375 -12.4968 -115.3391
11 960.743 828.126 150.2375 -17.4968 -115.3391
12 923.845 827.914 155.2375 -17.4968 -115.3391
13 887.069 827.92 160.2375 -17.4968 -115.3391
14 849.587 827.839 165.2375 -17.4968 -115.3391
15 812.645 828.125 170.2375 -17.4968 -115.3391
16 775.241 828.779 175.2375 -17.4968 -115.3391
17 738.099 829.354 180.2375 -17.4968 -115.3391
18 700.921 829.568 185.2375 -17.4968 -115.3391
19 663.478 829.818 190.2375 -17.4968 -115.3391
20 626.316 830.48 195.2375 -17.4968 -115.3391
21 960.568 790.783 150.2375 -22.4968 -115.3391
22 923.785 790.657 155.2375 -22.4968 -115.3391
23 886.721 791.074 160.2375 -22.4968 -115.3391
24 848.855 791.471 165.2375 -22.4968 -115.3391
25 812.042 792.277 170.2375 -22.4968 -115.3391
26 774.831 792.042 175.2375 -22.4968 -115.3391
27 737.885 791.981 180.2375 -22.4968 -115.3391
28 700.619 792.129 185.2375 -22.4968 -115.3391
29 663.239 792.791 190.2375 -22.4968 -115.3391
30 625.98 793.398 195.2375 -22.4968 -115.3391
31 960.19 753.259 150.2375 -27.4968 -115.3391
32 923.443 753.472 155.2375 -27.4968 -115.3391
33 886.145 754.184 160.2375 -27.4968 -115.3391
34 848.678 754.659 165.2375 -27.4968 -115.3391
35 811.913 754.806 170.2375 -27.4968 -115.3391
36 774.231 755.022 175.2375 -27.4968 -115.3391
37 737.407 755.549 180.2375 -27.4968 -115.3391
38 699.734 756.13 185.2375 -27.4968 -115.3391
39 662.831 756.185 190.2375 -27.4968 -115.3391
40 625.377 755.872 195.2375 -27.4968 -115.3391
41 959.626 717.064 150.2375 -32.4968 -115.3391
42 923.182 716.986 155.2375 -32.4968 -115.3391
43 885.911 716.66 160.2375 -32.4968 -115.3391
44 848.687 716.972 165.2375 -32.4968 -115.3391
45 811.542 717.229 170.2375 -32.4968 -115.3391
46 773.977 718.132 175.2375 -32.4968 -115.3391
47 736.789 718.756 180.2375 -32.4968 -115.3391
48 699.148 718.75 185.2375 -32.4968 -115.3391
49 662.298 719.132 190.2375 -32.4968 -115.3391
50 624.679 719.578 195.2375 -32.4968 -115.3391
51 959.244 679.279 150.2375 -37.4968 -115.3391
52 922.912 679.299 155.2375 -37.4968 -115.3391
53 885.058 679.627 160.2375 -37.4968 -115.3391
54 848.083 680.675 165.2375 -37.4968 -115.3391
55 810.66 681.02 170.2375 -37.4968 -115.3391
56 773.778 681.024 175.2375 -37.4968 -115.3391
57 736.257 680.903 180.2375 -37.4968 -115.3391
58 699.283 681.321 185.2375 -37.4968 -115.3391
59 661.783 682.384 190.2375 -37.4968 -115.3391
60 624.23 682.737 195.2375 -37.4968 -115.3391
61 959.32 641.664 150.2375 -42.4968 -115.3391
62 922.519 642.157 155.2375 -42.4968 -115.3391
63 884.899 642.704 160.2375 -42.4968 -115.3391
64 848.031 643.158 165.2375 -42.4968 -115.3391
65 810.388 643.249 170.2375 -42.4968 -115.3391
66 773.36 643.872 175.2375 -42.4968 -115.3391
67 735.63 644.57 180.2375 -42.4968 -115.3391
68 698.752 645.155 185.2375 -42.4968 -115.3391
69 661.184 644.941 190.2375 -42.4968 -115.3391
70 624.131 645.068 195.2375 -42.4968 -115.3391
71 958.699 605.559 150.2375 -47.4968 -115.3391
72 921.991 605.228 155.2375 -47.4968 -115.3391
73 884.807 604.954 160.2375 -47.4968 -115.3391
74 847.729 605.127 165.2375 -47.4968 -115.3391
75 810.304 605.85 170.2375 -47.4968 -115.3391
76 772.809 606.914 175.2375 -47.4968 -115.3391
77 735.461 607.171 180.2375 -47.4968 -115.3391
78 698.242 607.493 185.2375 -47.4968 -115.3391
79 660.677 607.915 190.2375 -47.4968 -115.3391
80 623.397 608.946 195.2375 -47.4968 -115.3391
81 958.698 567.857 150.2375 -52.4968 -115.3391
82 921.716 567.558 155.2375 -52.4968 -115.3391
83 884.244 568.447 160.2375 -52.4968 -115.3391
84 847.019 569.099 165.2375 -52.4968 -115.3391
85 809.74 569.403 170.2375 -52.4968 -115.3391
86 772.643 569.079 175.2375 -52.4968 -115.3391
87 735.402 569.269 180.2375 -52.4968 -115.3391
88 697.991 570.096 185.2375 -52.4968 -115.3391
89 660.183 571.017 190.2375 -52.4968 -115.3391
90 623.221 571.195 195.2375 -52.4968 -115.3391
91 958.267 530.607 150.2375 -57.4968 -115.3391
92 921.143 530.894 155.2375 -57.4968 -115.3391
93 884.09 531.262 160.2375 -57.4968 -115.3391
94 846.625 531.289 165.2375 -57.4968 -115.3391
95 809.668 531.828 170.2375 -57.4968 -115.3391
96 771.816 532.394 175.2375 -57.4968 -115.3391
97 734.666 533.338 180.2375 -57.4968 -115.3391
98 697.081 533.354 185.2375 -57.4968 -115.3391
99 660.266 533.118 190.2375 -57.4968 -115.3391
100 622.91 533.459 195.2375 -57.4968 -115.3391
101 957.26 857.163 150.2375 -12.4968 -110.3391
102 920.765 858.065 155.2375 -12.4968 -110.3391
103 883.972 858.72 160.2375 -12.4968 -110.3391
104 847.178 859.146 165.2375 -12.4968 -110.3391
105 810.592 859.467 170.2375 -12.4968 -110.3391
106 774.2 859.926 175.2375 -12.4968 -110.3391
107 737.588 860.188 180.2375 -12.4968 -110.3391
108 701.084 860.642 185.2375 -12.4968 -110.3391
109 664.011 860.632 190.2375 -12.4968 -110.3391
110 627.707 860.996 195.2375 -12.4968 -110.3391
111 956.627 821.766 150.2375 -17.4968 -110.3391
112 920.264 821.477 155.2375 -17.4968 -110.3391
113 883.857 821.57 160.2375 -17.4968 -110.3391
114 847.039 821.845 165.2375 -17.4968 -110.3391
115 810.752 822.674 170.2375 -17.4968 -110.3391
116 773.997 823.257 175.2375 -17.4968 -110.3391
117 737.215 823.83 180.2375 -17.4968 -110.3391
